user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
L2TGRN60ALN8,609ce7931983c,1541111508,18,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,19,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,20,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,21,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,22,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,23,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,24,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,25,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,26,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,27,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111508,28,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111518,29,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111518,30,interaction item image,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111538,31,interaction item rating,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111588,32,interaction item deals,4607502,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111597,33,clickout item,4607502,CO,"Bogotá, Colombia",desktop,Sort By Popularity|Hotel|Hostal (ES)|Good Rating|Car Park,4607502|2372400|103355|2805644|3143893|3491314|103336|1245748|999881|103334|103358|519816|1963809|103338|103346|3819818|2096584|2145574|401311|3163640|1532391|370851|1817949|114926|2752792,13|327|106|80|45|127|199|114|206|87|76|98|65|93|69|57|70|66|51|36|60|80|55|186|41
L2TGRN60ALN8,609ce7931983c,1541111628,34,filter selection,Hostal (ES),CO,"Bogotá, Colombia",desktop,Sort By Popularity|Hotel|Good Rating|Car Park,,
L2TGRN60ALN8,609ce7931983c,1541111639,35,change of sort order,interaction sort button,CO,"Bogotá, Colombia",desktop,,,
L2TGRN60ALN8,609ce7931983c,1541111685,36,filter selection,Reception (24/7),CO,"Bogotá, Colombia",desktop,Sort By Popularity|Hotel|Good Rating|Car Park|Reception (24/7),,
L5L7790A4J4Y,295e035a6cbf1,1541091297,1,search for destination,"Cairo, Egypt",FR,"Cairo, Egypt",desktop,,,
L5L7790A4J4Y,295e035a6cbf1,1541091379,2,clickout item,13978,FR,"Cairo, Egypt",desktop,,55293|3452826|7878382|55249|101726|965345|101729|3137726|55303|13978|93674|4070218|9267580|55260|55265|55282|2341982|3115722|16405|4623564|111504|7054926|55276|894087|55256,103|44|77|104|84|56|258|152|78|119|50|73|28|191|160|89|111|207|281|80|146|51|98|38|194
L5L7790A4J4Y,295e035a6cbf1,1541092284,3,search for destination,"El Menia, Algeria",FR,"El Menia, Algeria",desktop,,,
L6US1LI6L8HD,4c45fa0ae0fe8,1541045743,1,interaction item image,63895,US,"San Francisco, USA",mobile,,,
L6US1LI6L8HD,4c45fa0ae0fe8,1541045743,2,interaction item image,63895,US,"San Francisco, USA",mobile,,,
L6US1LI6L8HD,4c45fa0ae0fe8,1541045755,3,clickout item,63895,US,"San Francisco, USA",mobile,,61250|7732094|8053|63895|59531|14900|68536|8075|8044|9987442|8004|8041|8019|7992|5050434|383551|4385336|63929|7998|1941711|8059|8016|101464|6917752|61545,142|184|112|79|123|317|118|112|132|56|158|86|220|184|134|114|109|175|123|83|119|114|136|183|130
L72OOTP6I5SH,dc28947b03a90,1541114847,1,interaction item info,46417,UK,"Rawtenstall, United Kingdom",mobile,,,
L72OOTP6I5SH,dc28947b03a90,1541114879,2,clickout item,4569936,UK,"Rawtenstall, United Kingdom",mobile,,4569936|46417|951145|1364724|966885|2785540|46915|1320314|8740502|139511|951245|47242|1459521|343316|1387712|46223|2093544|342271|2093542|5861714|46492|342201|3209200|3839496|3505080,50|79|60|109|108|91|81|54|146|104|67|114|91|71|66|76|148|74|108|108|50|91|97|108|108
L72OOTP6I5SH,dc28947b03a90,1541114968,3,clickout item,4569936,UK,"Rawtenstall, United Kingdom",mobile,,4569936|46417|951145|1364724|966885|2785540|46915|1320314|8740502|139511|951245|47242|1459521|343316|1387712|46223|2093544|342271|2093542|5861714|46492|342201|3209200|3839496|3505080,50|79|60|109|108|91|81|54|146|104|67|114|91|71|66|76|148|74|108|108|50|91|97|108|108
L86XZPZD654L,9d1da0e396790,1541035956,1,search for destination,"Montréal, Canada",US,"Montréal, Canada",tablet,,,
L86XZPZD654L,9d1da0e396790,1541035963,2,clickout item,1449201,US,"Montréal, Canada",tablet,,1449201|44423|7107198|43822|44680|5861070|88549|43946|9786608|44494|44117|5757802|44759|1281700|44356|43453|44153|10037782|44237|43671|43651|43602|44780|44355|394201,111|64|103|100|75|109|91|138|160|126|134|42|83|134|101|137|70|87|197|83|82|103|140|140|93
L86XZPZD654L,9d1da0e396790,1541036151,3,clickout item,1554357,US,"Montréal, Canada",tablet,,101001|2554865|100992|10016526|44086|1646409|88550|6227386|44121|3580092|88552|88533|44493|88580|44544|1554357|88628|44693|88660|44436|900389|43797|149447|2753088|4025314,69|43|79|76|100|100|59|87|83|15|68|86|82|66|83|24|80|60|63|66|67|48|66|126|62
L86XZPZD654L,9d1da0e396790,1541036398,4,clickout item,895321,US,"Montréal, Canada",tablet,,1888899|895321|4439406|43394|44691|88594|1313790|88611|1797607|6535292|1021777|1253072|8911550|7252556|2380511|88620|1400302|6234182|1510189|464756|9016616|1206578|6806420|6300922|88575,118|54|74|81|107|31|28|91|108|62|115|37|66|25|52|54|47|123|26|66|62|39|62|96|30
L86XZPZD654L,9d1da0e396790,1541036524,5,clickout item,3822930,US,"Montréal, Canada",tablet,,2771960|88637|88569|138442|88530|88579|88642|88673|88520|8911136|2301760|3135017|9118222|3822930|7864720|4128054|88672|4330994|88607|1364686|2244658|6624336|88529|5124052|1180726,85|40|40|132|60|50|40|48|27|27|77|107|41|62|66|37|83|113|56|69|88|80|101|18|33
L86XZPZD654L,9d1da0e396790,1541036593,6,clickout item,88607,US,"Montréal, Canada",tablet,,2771960|88637|88569|138442|88530|88579|88642|88673|88520|8911136|2301760|3135017|9118222|3822930|7864720|4128054|88672|4330994|88607|1364686|2244658|6624336|88529|5124052|1180726,85|40|40|132|60|50|40|48|27|27|77|107|41|62|66|37|83|113|56|69|88|80|101|18|33
L8SD3H7OS0R5,8ed0219181fd7,1541100382,1,interaction item image,1173163,US,"La Fortuna, Costa Rica",mobile,,,
L8SD3H7OS0R5,8ed0219181fd7,1541100382,2,interaction item image,1173163,US,"La Fortuna, Costa Rica",mobile,,,
L944W1I0NKZ2,7e4dcfe5fe149,1541094756,1,clickout item,9970448,TR,"Erzurum, Turkey",mobile,,4526560|5796272|1884607|2382674|5454986|4096016|10376646|5574970|9970448|9366076|2428238|9937456|4909830,25|50|29|20|34|25|30|52|95|34|72|27|18
L997PXT2L3T1,3717204e292a6,1541070995,1,search for poi,Hiroshima Airport,JP,"Mihara, Japan",desktop,Sort by Price,,
L997PXT2L3T1,3717204e292a6,1541071116,2,interaction item rating,1021011,JP,"Mihara, Japan",desktop,,,
L997PXT2L3T1,3717204e292a6,1541071130,3,clickout item,1021011,JP,"Mihara, Japan",desktop,Sort by Price,1021011|1010727|1021015|1521027|3220710|388751|1010725|2050025|1010731|7339262|1182432|7056834|1021017|4973482|5130562|3545718|2485708|1021013|3145972|2726194,30|34|35|37|40|41|41|46|47|47|50|51|52|55|58|59|70|70|88|233
L9U559N8XW67,fe8ccd8866fd0,1541032202,1,interaction item image,8289490,ES,"Camiri, Bolivia",mobile,,,
L9U559N8XW67,fe8ccd8866fd0,1541032202,2,interaction item image,8289490,ES,"Camiri, Bolivia",mobile,,,
L9U559N8XW67,fe8ccd8866fd0,1541032230,3,clickout item,8289490,ES,"Camiri, Bolivia",mobile,,8289490,44
L9WX1UAEQ8O5,09878b3024f61,1541097272,1,search for destination,"Guadalajara, Mexico",MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097402,2,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097402,3,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097406,4,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097406,5,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097406,6,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097408,7,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097408,8,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097414,9,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,10,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,11,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,12,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,13,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,14,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,15,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,16,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,17,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,18,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,19,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,20,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,21,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097424,22,interaction item image,489071,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,23,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,24,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,25,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,26,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,27,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,28,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097444,29,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,30,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,31,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,32,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,33,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,34,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,35,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,36,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,37,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,38,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,39,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,40,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097454,41,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,42,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,43,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,44,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,45,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,46,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,47,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,48,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,49,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,50,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,51,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,52,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,53,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,54,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097464,55,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097474,56,interaction item image,1009031,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097487,57,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097487,58,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,59,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,60,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,61,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,62,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,63,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,64,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,65,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,66,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,67,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,68,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,69,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,70,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097497,71,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,72,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,73,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,74,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,75,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,76,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,77,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097507,78,interaction item image,42880,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097555,79,filter selection,Very Good Rating,MX,"Guadalajara, Mexico",desktop,Focus on Distance|Very Good Rating,,
L9WX1UAEQ8O5,09878b3024f61,1541097598,80,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097598,81,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,82,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,83,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,84,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,85,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,86,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,87,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,88,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,89,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,90,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,91,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,92,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,93,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,94,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,95,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097608,96,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,97,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,98,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,99,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,100,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,101,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,102,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,103,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,104,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,105,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,106,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097618,107,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,108,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,109,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,110,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,111,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,112,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,113,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,114,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,115,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,116,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,117,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,118,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,119,interaction item image,101437,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097628,120,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,121,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,122,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,123,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,124,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,125,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,126,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,127,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,128,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,129,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,130,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,131,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,132,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,133,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,134,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,135,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,136,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,137,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097638,138,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097648,139,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097648,140,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097648,141,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097721,142,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097721,143,interaction item image,6538232,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097761,144,interaction item image,1797067,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097761,145,interaction item image,1797067,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097771,146,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097771,147,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097771,148,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097771,149,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097781,150,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097781,151,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097781,152,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097781,153,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097781,154,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097781,155,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097791,156,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541097791,157,interaction item image,34363,MX,"Guadalajara, Mexico",desktop,,,
L9WX1UAEQ8O5,09878b3024f61,1541099596,158,interaction item image,1797067,MX,"Guadalajara, Mexico",desktop,,,
